# psi logA_t_0 f_t_0 tau_t_0 phi_t_0 logL logPrior
1.140385704256857480e+00 -2.092853072953446159e+01 2.416127987956697041e+02 9.978906304809414748e-03 3.189357774004022428e+00 3.870079209861968411e+04 0.000000000000000000e+00
1.429154160330781576e+00 -2.044592314926194376e+01 2.282332302018009216e+02 3.041235821726860373e-03 4.004782811976080659e+00 3.870079892882313288e+04 0.000000000000000000e+00
2.822596199005937834e+00 -2.090456403719666056e+01 2.493017528793936322e+02 8.186415263602968284e-03 4.227137503841496002e-01 3.870080178153546149e+04 0.000000000000000000e+00
5.130650158476370848e-01 -2.089212469322431431e+01 2.465316021716534749e+02 8.667831651867394238e-03 1.611560088646039279e+00 3.870080411988891865e+04 0.000000000000000000e+00
2.086129009648339583e+00 -2.064584283332088432e+01 2.218730980495637084e+02 4.238274638249094409e-03 5.438580801223723782e+00 3.870080684295814717e+04 0.000000000000000000e+00
1.964449337319517763e+00 -2.039781974246009000e+01 2.248788492943410517e+02 2.427757039593438342e-03 5.257855415204484295e+00 3.870080874155821948e+04 0.000000000000000000e+00
2.819055739526207027e+00 -2.076130481897086710e+01 2.610637533131470036e+02 5.194766830913633004e-03 1.831196471316328955e-01 3.870081103977990279e+04 0.000000000000000000e+00
8.168310361359756300e-01 -2.098496206541619458e+01 2.548598461935691830e+02 1.008509825714452857e-02 2.239365396449473966e+00 3.870081726634514052e+04 0.000000000000000000e+00
9.081254066435915373e-01 -2.096774655782883201e+01 2.464788139766123720e+02 6.988331086796712582e-03 2.579275583250280945e+00 3.870081784185575088e+04 0.000000000000000000e+00
1.852012522861464561e+00 -2.064681408147280806e+01 2.335318274167366610e+02 2.894480518060591444e-03 4.646665209252176965e+00 3.870082105480373139e+04 0.000000000000000000e+00
2.489863342387259593e+00 -2.067581232464268481e+01 2.684355035769305005e+02 3.357960722600018561e-03 5.539548778670016382e+00 3.870082213431935088e+04 0.000000000000000000e+00
2.630340587799891328e+00 -2.084095198267602811e+01 2.596460785898402150e+02 5.763904637179232369e-03 6.032918556234836416e+00 3.870082271448610845e+04 0.000000000000000000e+00
2.223991128155628605e+00 -2.098105708497118727e+01 2.527771974254629015e+02 9.680603284683904353e-03 5.259602575152824144e+00 3.870082300196628057e+04 0.000000000000000000e+00
2.436831174977240888e+00 -2.043698315009303812e+01 2.249585190083048474e+02 2.099808932140013063e-03 6.180821338644196139e+00 3.870082328446378233e+04 0.000000000000000000e+00
2.235690002846654423e+00 -2.076171195317283136e+01 2.621198296532567156e+02 6.065814906120588386e-03 5.167105372216970416e+00 3.870082572890468873e+04 0.000000000000000000e+00
5.312527180343602495e-01 -2.059357029729026678e+01 2.709493635255483923e+02 3.633765377863490235e-03 1.622967218992418248e+00 3.870082573873273213e+04 0.000000000000000000e+00
1.350705608214108677e+00 -2.078934124701002872e+01 2.642371189182857165e+02 5.009999216616858354e-03 3.112883899734967930e+00 3.870082759347433603e+04 0.000000000000000000e+00
6.753012254943415726e-01 -2.079168897344943190e+01 2.574141033397053775e+02 8.145925393051079572e-03 2.018453009980454294e+00 3.870082802342656214e+04 0.000000000000000000e+00
2.154329768788626698e+00 -2.089199689524471637e+01 2.407327105444796302e+02 8.673896273443911994e-03 5.495057123142334632e+00 3.870084020933097054e+04 0.000000000000000000e+00
3.456667757315318168e-01 -2.076187760264501136e+01 2.575646679281558704e+02 4.783025505287559834e-03 1.640892999264314200e+00 3.870084354204356350e+04 0.000000000000000000e+00
1.781685657743377060e-01 -2.090514045596320258e+01 2.418633218514680152e+02 7.278584253499503776e-03 1.556299786547232777e+00 3.870084402615689760e+04 0.000000000000000000e+00
2.602199248599530446e+00 -2.059860654223687959e+01 2.401576205860976359e+02 2.747557541481756866e-03 6.013535757788722513e+00 3.870084602960543270e+04 0.000000000000000000e+00
7.152055022884538094e-01 -2.067333475461676429e+01 2.300412994600447973e+02 4.634723817159953733e-03 2.836433901324703744e+00 3.870084913016667269e+04 0.000000000000000000e+00
4.541918646013193839e-01 -2.046072302678015831e+01 2.250838321223582170e+02 2.394683036774056337e-03 2.003674557126762235e+00 3.870084927533336304e+04 0.000000000000000000e+00
3.129869595269123117e+00 -2.081580604411598401e+01 2.457642490130952524e+02 9.354413871240075534e-03 7.327497958101875097e-01 3.870085591598916653e+04 0.000000000000000000e+00
1.965802248993802293e+00 -2.083987688060862808e+01 2.574012253021489300e+02 6.418983545298082363e-03 4.790914972920016446e+00 3.870085592928251572e+04 0.000000000000000000e+00
2.061119926569809024e+00 -2.093368024960727070e+01 2.467661898225815946e+02 1.163675243925131782e-02 5.031232271735049721e+00 3.870086229728274338e+04 0.000000000000000000e+00
2.095445251947104098e-02 -2.087035024843072861e+01 2.490436789068680525e+02 5.745736548975074152e-03 5.846939112073513689e-01 3.870086434402466693e+04 0.000000000000000000e+00
1.974469224785243338e+00 -2.082486986561504239e+01 2.556727954883102711e+02 4.323026150589288213e-03 4.738281631984281539e+00 3.870086968797275040e+04 0.000000000000000000e+00
2.188386286703217554e+00 -2.076024140681929353e+01 2.613970975754571100e+02 6.536938980383358647e-03 4.806049838696649701e+00 3.870087671974657133e+04 0.000000000000000000e+00
2.416080036097745243e+00 -2.074046842920865430e+01 2.285007234765687372e+02 3.723117826032912824e-03 6.086178322705729116e+00 3.870087702402431751e+04 0.000000000000000000e+00
2.884494349333881935e+00 -2.060198185815127303e+01 2.594819672532595405e+02 4.264614421543254201e-03 4.045327027229017047e-01 3.870088381552194187e+04 0.000000000000000000e+00
5.703530609723581613e-01 -2.069552285373710276e+01 2.537881061337626249e+02 6.424606381476226716e-03 2.067021424055456080e+00 3.870088388355322240e+04 0.000000000000000000e+00
1.665093078491671319e+00 -2.063936512450567662e+01 2.241252357968347440e+02 2.941648540204255292e-03 4.611210181494433513e+00 3.870089240855545358e+04 0.000000000000000000e+00
1.290156778586841746e+00 -2.055914738965491750e+01 2.470005012821430057e+02 3.943386844092826998e-03 3.768427510754600807e+00 3.870089260168779583e+04 0.000000000000000000e+00
3.852432680051695035e-01 -2.076070808593981454e+01 2.648520990856609956e+02 4.453502085058449675e-03 1.200801519129724770e+00 3.870089543936679547e+04 0.000000000000000000e+00
2.763212438630815893e+00 -2.038487932787517209e+01 2.264671213428489693e+02 2.364421522154965764e-03 5.105870088941808493e-01 3.870089663256917265e+04 0.000000000000000000e+00
7.468000268334133995e-01 -2.067918201742541484e+01 2.478780120895274308e+02 6.685926302577415402e-03 2.509862333517907107e+00 3.870090604646963038e+04 0.000000000000000000e+00
1.638322838342741505e+00 -2.068069472255275443e+01 2.580769564800257285e+02 5.514843745423068933e-03 4.152970631314348182e+00 3.870090634915175178e+04 0.000000000000000000e+00
1.807325360325548802e+00 -2.067366490070367036e+01 2.415618701866136462e+02 3.348757435712695907e-03 4.340354903435971856e+00 3.870091101443512161e+04 0.000000000000000000e+00
2.421936881234191041e+00 -2.073364758389613272e+01 2.281774246798212573e+02 5.518010751106227837e-03 6.149992134393287735e+00 3.870091311343557027e+04 0.000000000000000000e+00
1.633103087747502125e+00 -2.089413616176843291e+01 2.522472626093482972e+02 6.343109302766742653e-03 3.752331604517565200e+00 3.870091873051687435e+04 0.000000000000000000e+00
2.301991310140064861e+00 -2.091401803569312889e+01 2.550882527840888088e+02 1.049450552978241184e-02 5.246980138814099526e+00 3.870091994155393331e+04 0.000000000000000000e+00
3.585134876160413209e-02 -2.092409634743557945e+01 2.545604514833537166e+02 7.173135479096873907e-03 9.092716470579219612e-01 3.870092419758607866e+04 0.000000000000000000e+00
9.423738476999916625e-01 -2.090860128353410730e+01 2.498952621423737241e+02 8.417437092405253424e-03 2.912962865150105607e+00 3.870092510991373274e+04 0.000000000000000000e+00
1.065688433044410743e+00 -2.054016358212415483e+01 2.412891429208206091e+02 2.644104767904035917e-03 2.933925481144258107e+00 3.870092759067402221e+04 0.000000000000000000e+00
1.240961577379959158e+00 -2.095396679169665077e+01 2.550570841257656411e+02 1.039694188433062591e-02 3.134538361637009274e+00 3.870092801262735156e+04 0.000000000000000000e+00
1.627234967421879563e+00 -2.062411738801211314e+01 2.630907927383376546e+02 3.637734007625674070e-03 3.687530092277320648e+00 3.870092811641131993e+04 0.000000000000000000e+00
6.371474566972231690e-01 -2.079551155025132303e+01 2.355140360444579812e+02 4.198393215463846334e-03 2.202590342597360085e+00 3.870092997762437153e+04 0.000000000000000000e+00
9.618965328976297746e-01 -2.095268924818203971e+01 2.436530778307148353e+02 8.069675559995494532e-03 2.670901424160749826e+00 3.870093513761473150e+04 0.000000000000000000e+00
1.786362433516706982e+00 -2.065250557693046574e+01 2.702753253216827147e+02 3.675152024885803594e-03 4.044120905151308953e+00 3.870093609201008803e+04 0.000000000000000000e+00
6.894593790573249059e-01 -2.080002820473907121e+01 2.425243860607392890e+02 6.565912283257679602e-03 2.637458658383280863e+00 3.870093748158899689e+04 0.000000000000000000e+00
1.162099952271327119e+00 -2.085109959265539459e+01 2.584669256610096113e+02 6.715493764898001171e-03 2.697270151694737716e+00 3.870093780122533644e+04 0.000000000000000000e+00
1.040516818071474114e+00 -2.062182082777724190e+01 2.199467908352955590e+02 3.050651256210084108e-03 3.347257573170273837e+00 3.870093870525226521e+04 0.000000000000000000e+00
2.710526642298721089e+00 -2.066442512479920168e+01 2.567165483571553182e+02 5.474348283471605972e-03 5.897650033001510472e+00 3.870094170471575490e+04 0.000000000000000000e+00
2.392066756835940389e+00 -2.085350941313165762e+01 2.578782476759215569e+02 5.002633266481314699e-03 5.501875615540724240e+00 3.870094241779897129e+04 0.000000000000000000e+00
2.312458196354283402e+00 -2.038391471160699098e+01 2.259327629451460666e+02 2.164439959148058493e-03 5.867590145173476657e+00 3.870094617705810379e+04 0.000000000000000000e+00
3.209592199420888692e-01 -2.051362017911189994e+01 2.331747384205316393e+02 2.428760203237880812e-03 1.603905375587099336e+00 3.870094677508276072e+04 0.000000000000000000e+00
3.141422706973165280e+00 -2.097337855409561058e+01 2.546655798023159889e+02 8.558263494794791926e-03 6.932602616050321798e-01 3.870094812401681702e+04 0.000000000000000000e+00
1.734693733918481584e+00 -2.051024657303043952e+01 2.304578492113591324e+02 3.390119046449114985e-03 4.481386996311235826e+00 3.870094870913874911e+04 0.000000000000000000e+00
1.561609496722752843e-01 -2.073001681372489102e+01 2.472218166080331798e+02 3.554690670822946343e-03 9.779239298006910941e-01 3.870094940175444935e+04 0.000000000000000000e+00
2.141724299538315446e+00 -2.091476466591577577e+01 2.395468747919935311e+02 9.207113089928354102e-03 5.327569907655353987e+00 3.870095385654152051e+04 0.000000000000000000e+00
1.290405342604302730e+00 -2.078824191090111739e+01 2.285614867911498891e+02 5.630240949334593473e-03 3.780024045521133580e+00 3.870095431266646483e+04 0.000000000000000000e+00
1.871405528219711734e+00 -2.085529438123037238e+01 2.581774072323614178e+02 5.658290372357472828e-03 4.181891734295698271e+00 3.870095804770442919e+04 0.000000000000000000e+00
2.368183374163181920e+00 -2.080592674669331998e+01 2.608895632021394704e+02 7.196247646760817879e-03 5.196701462037410124e+00 3.870096625980763929e+04 0.000000000000000000e+00
2.799191239130013192e-02 -2.087358781369539429e+01 2.482072181250101721e+02 1.092802711647973719e-02 8.666387237490390527e-01 3.870096907183740404e+04 0.000000000000000000e+00
2.733994802502474286e+00 -2.082156957868669167e+01 2.436506419055112644e+02 8.612856997047975763e-03 3.180899888253784225e-01 3.870096941934879578e+04 0.000000000000000000e+00
9.838817315770652661e-01 -2.084893509272403378e+01 2.398027588317135326e+02 5.187984150526492831e-03 2.761048627146416745e+00 3.870096979754120548e+04 0.000000000000000000e+00
1.668031404898268066e+00 -2.070496756151207762e+01 2.358139547813581487e+02 3.096930756249762808e-03 4.416207708116905550e+00 3.870097359095459979e+04 0.000000000000000000e+00
2.863419501905649422e+00 -2.095947991439020086e+01 2.555352516590704397e+02 1.000458554047441335e-02 4.470120691750830572e-02 3.870097983561738511e+04 0.000000000000000000e+00
1.488044556367030813e+00 -2.048698569976871298e+01 2.288394176980259829e+02 2.911514182386245892e-03 3.997546887203659693e+00 3.870098156142147491e+04 0.000000000000000000e+00
2.185386201309185150e+00 -2.054437920319735156e+01 2.633952187395167357e+02 3.032838534598653914e-03 4.925177903737158580e+00 3.870098899787069240e+04 0.000000000000000000e+00
2.059746068457880330e+00 -2.100591256876545287e+01 2.472079854902508487e+02 1.032889020890077197e-02 4.886188845229800570e+00 3.870100124535586656e+04 0.000000000000000000e+00
1.873575136339716396e+00 -2.087153101881093065e+01 2.523090028815770722e+02 5.506302772796234368e-03 4.279205699450963074e+00 3.870100444122307090e+04 0.000000000000000000e+00
2.175847821287441031e-02 -2.060628642019815970e+01 2.607595672597813063e+02 4.863782223649761559e-03 7.225016950658037507e-01 3.870101063562063791e+04 0.000000000000000000e+00
1.020205124836057742e+00 -2.072725617789756214e+01 2.642979919100989719e+02 4.690508070825339000e-03 2.421273960080140508e+00 3.870101125987241539e+04 0.000000000000000000e+00
1.703940395550014086e+00 -2.072838881311676573e+01 2.285163017315852017e+02 3.663045190874786219e-03 4.502891195218176712e+00 3.870101196240486752e+04 0.000000000000000000e+00
2.070707128165756750e+00 -2.063370058496393611e+01 2.583680964463335386e+02 5.494257758872475930e-03 4.782127419846202265e+00 3.870101248986935389e+04 0.000000000000000000e+00
2.523665297555937936e+00 -2.097133194100031517e+01 2.511677918035680648e+02 7.941657139617294692e-03 5.643625530573332938e+00 3.870101332906237076e+04 0.000000000000000000e+00
2.909217187536385030e+00 -2.085156264297460282e+01 2.407436062192973623e+02 8.899380668070066419e-03 4.240067909919366107e-01 3.870101394027655624e+04 0.000000000000000000e+00
3.094976347983212861e+00 -2.054987447070253737e+01 2.212840489305297353e+02 3.461462363722458187e-03 1.296101020980608531e+00 3.870101520061543124e+04 0.000000000000000000e+00
1.328594297065324614e+00 -2.059264864090517122e+01 2.639397894748690305e+02 4.044642385156461614e-03 3.150171032909107716e+00 3.870101959236379480e+04 0.000000000000000000e+00
2.783340457956270164e+00 -2.069382174948529141e+01 2.388258113363868631e+02 6.755543934512222952e-03 3.515765460882414040e-01 3.870102170697281690e+04 0.000000000000000000e+00
2.100763440230461132e+00 -2.099684532704034723e+01 2.519952545180148036e+02 1.067974747955813611e-02 4.856941054198117946e+00 3.870103437954177207e+04 0.000000000000000000e+00
3.083870733113770246e+00 -2.078686759229092473e+01 2.437505266831620077e+02 4.860358959184118803e-03 1.110477296489962962e+00 3.870103537815191521e+04 0.000000000000000000e+00
9.424165683422390805e-01 -2.088132479447613932e+01 2.509466690828295157e+02 8.554002614776491653e-03 2.879230352353747246e+00 3.870105789431997982e+04 0.000000000000000000e+00
9.888179902859615122e-01 -2.082085473931199360e+01 2.414279281439798410e+02 8.604272777942966605e-03 2.837150034028024681e+00 3.870105934016405809e+04 0.000000000000000000e+00
2.784012098609333297e+00 -2.100670154918961430e+01 2.499549708407980404e+02 1.035386299761979247e-02 7.435920371988972988e-02 3.870106016674899001e+04 0.000000000000000000e+00
2.620922206423309753e+00 -2.073520367346070969e+01 2.377503743235804734e+02 4.999585845626856699e-03 6.002464221277829637e+00 3.870106056705659284e+04 0.000000000000000000e+00
1.150855156421449310e+00 -2.071698829730604174e+01 2.427671615317070746e+02 7.496041352330516487e-03 3.254773710175579815e+00 3.870106422590430884e+04 0.000000000000000000e+00
1.688544140429090179e+00 -2.058496223916067436e+01 2.414132923302439053e+02 4.558341742433077298e-03 4.173583072573192609e+00 3.870106553583015921e+04 0.000000000000000000e+00
5.094451975252740628e-01 -2.079426804394485373e+01 2.548053875542963169e+02 8.202582475334268403e-03 1.513672205500911971e+00 3.870106672294055898e+04 0.000000000000000000e+00
